id,nameProject,testCase,isFlaky,prediction
117,alluxio,tachyon.client.tachyonfstest.createfiletest,True,True
133,alluxio,tachyon.client.tachyonfstest.renamefiletest3,True,True
136,alluxio,tachyon.client.tachyonfstest.lockblocktest3,True,True
142,alluxio,tachyon.client.fileinstreamtest.readtest2,True,True
185,alluxio,tachyon.masterfaulttolerancetest.faulttest,True,True
190,spring-boot,org.springframework.boot.gradle.classifiertests.classifierinboottask,True,True
205,spring-boot,org.springframework.boot.gradle.warpackagingtests.onlytomcatispackackedinwebinflibprovided,True,True
215,spring-boot,org.springframework.boot.loader.tools.repackagertests.jarisonlyrepackagedonce,False,False
216,spring-boot,org.springframework.boot.loader.tools.repackagertests.multiplemainclassfound,False,False
252,spring-boot,org.springframework.boot.loader.tools.layoutstests.unknownfile,False,False
275,spring-boot,org.springframework.boot.dependency.tools.manageddependenciestests.iterator,False,False
288,spring-boot,org.springframework.boot.loader.executablearchivelaunchertests.javaagentjarsareexcludedfromclasspath,False,False
305,spring-boot,org.springframework.boot.loader.propertieslaunchertests.testargsenhanced,False,False
307,spring-boot,org.springframework.boot.loader.launchedurlclassloadertests.resolveresourcefromarchive,False,False
314,spring-boot,org.springframework.boot.loader.archive.jarfilearchivetests.geturl,False,False
316,spring-boot,org.springframework.boot.loader.archive.jarfilearchivetests.getnestedunpackedarchive,False,False
329,spring-boot,org.springframework.boot.loader.util.systempropertyutilstests.testvanillaplaceholder,False,False
336,spring-boot,org.springframework.boot.loader.jar.jarfiletests.getmanifestentry,False,False
342,spring-boot,org.springframework.boot.loader.jar.jarfiletests.getsize,False,False
352,spring-boot,org.springframework.boot.loader.jar.jarfiletests.createurlfromstring,False,False
366,spring-boot,org.springframework.boot.loader.data.randomaccessdatafiletests.inputstreamreadnullbytes,False,False
403,spring-boot,org.springframework.boot.maven.excludefiltertests.excludesimple,False,False
406,spring-boot,org.springframework.boot.maven.excludefiltertests.excludeclassifier,False,False
411,spring-boot,sample.jersey1.samplejersey1applicationtests.contextloads,False,False
412,spring-boot,sample.data.redis.sampleredisapplicationtests.testdefaultsettings,True,False
440,spring-boot,sample.servlet.sampleservletapplicationtests.testhome,False,False
451,spring-boot,sample.actuator.sampleactuatorapplicationtests.testerrorpagedirectaccess,False,False
457,spring-boot,sample.actuator.ui.sampleactuatoruiapplicationtests.testmetrics,False,False
458,spring-boot,sample.actuator.ui.sampleactuatoruiapplicationtests.testerror,False,False
466,spring-boot,sample.ui.samplegroovytemplateapplicationtests.testhome,False,False
482,spring-boot,sample.ui.secure.samplewebsecurecustomapplicationtests.testhome,False,False
492,spring-boot,sample.ui.secure.samplewebsecurecustomapplicationtests.testcss,False,False
493,spring-boot,sample.ui.secure.samplewebsecurecustomapplicationtests.testcss,False,False
504,spring-boot,sample.batch.samplebatchapplicationtests.testdefaultsettings,False,False
512,spring-boot,sample.ws.samplewsapplicationtests.testsendingholidayrequest,False,False
517,spring-boot,org.springframework.boot.autoconfigure.web.defaulterrorattributestests.missingstatuscode,False,False
526,spring-boot,org.springframework.boot.autoconfigure.web.defaulterrorattributestests.path,False,False
528,spring-boot,org.springframework.boot.autoconfigure.web.httpmessageconvertersautoconfigurationtests.defaultjacksonconverter,False,False
532,spring-boot,org.springframework.boot.autoconfigure.web.httpmessageconvertersautoconfigurationtests.defaultgsonconverter,False,False
537,spring-boot,org.springframework.boot.autoconfigure.web.dispatcherservletautoconfigurationtests.servletpath,False,False
541,spring-boot,org.springframework.boot.autoconfigure.web.serverpropertiestests.testservletpathasmapping,False,False
543,spring-boot,org.springframework.boot.autoconfigure.web.serverpropertiestests.testtomcatbinding,False,False
564,spring-boot,org.springframework.boot.autoconfigure.web.httpmessageconverterstests.addbeforeexistingconverter,False,False
581,spring-boot,org.springframework.boot.autoconfigure.web.embeddedservletcontainerautoconfigurationtests.containerhasnoservletcontext,False,False
586,spring-boot,org.springframework.boot.autoconfigure.web.multipartautoconfigurationtests.containerwithautomatedmultipartjettyconfiguration,False,False
593,spring-boot,org.springframework.boot.autoconfigure.jta.jtaautoconfigurationtests.custombitronixserverid,False,False
594,spring-boot,org.springframework.boot.autoconfigure.jta.jtaautoconfigurationtests.defaultatomikostransactionmanagername,True,False
595,spring-boot,org.springframework.boot.autoconfigure.jta.jtaautoconfigurationtests.customatomikostransactionmanagername,False,False
617,spring-boot,org.springframework.boot.autoconfigure.aop.aopautoconfigurationtests.testnoaopautoconfiguration,False,False
618,spring-boot,org.springframework.boot.autoconfigure.aop.aopautoconfigurationtests.testaopautoconfigurationproxytargetclass,False,False
620,spring-boot,org.springframework.boot.autoconfigure.groovy.template.groovytemplateautoconfigurationtests.defaultconfiguration,False,False
624,spring-boot,org.springframework.boot.autoconfigure.groovy.template.groovytemplateautoconfigurationtests.localeviewresolution,False,False
631,spring-boot,org.springframework.boot.autoconfigure.orm.jpa.entitymanagerfactorybuildertests.entitymanagerfactorypropertiesnotoverwritingdefaults,False,False
636,spring-boot,org.springframework.boot.autoconfigure.orm.jpa.hibernatejpaautoconfigurationtests.testnamingstrategythatworkedinonedotohcontinuestowork,False,False
649,spring-boot,org.springframework.boot.autoconfigure.autoconfigurationsortertests.byorderannotation,False,False
652,spring-boot,org.springframework.boot.autoconfigure.autoconfigurationsortertests.byautoconfigureafterdoubles,False,False
671,spring-boot,org.springframework.boot.autoconfigure.batch.joblaunchercommandlinerunnertests.retryfailedexecution,False,False
694,spring-boot,org.springframework.boot.autoconfigure.security.securitypropertiestests.testdefaultpasswordautogeneratedifunresolovedplaceholder,False,False
700,spring-boot,org.springframework.boot.autoconfigure.redis.redisautoconfigurationtests.testoverrideredisconfiguration,False,False
714,spring-boot,org.springframework.boot.autoconfigure.mail.mailsenderautoconfigurationtests.smtphostnotset,False,False
715,spring-boot,org.springframework.boot.autoconfigure.mail.mailsenderautoconfigurationtests.mailsenderbackoff,False,False
730,spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitpropertiestests.addressessinglevalued,False,False
734,spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitpropertiestests.addressessinglevaluedwithcredentials,False,False
746,spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.testconnectionfactorybackoff,False,False
757,spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.nocustomdateformat,False,False
761,spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.custompropertynamingstrategycamelcasetolowercasewithunderscores,False,False
763,spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.custompropertynamingstrategylowercase,False,False
769,spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.enablemapperfeature,False,False
818,spring-boot,org.springframework.boot.autoconfigure.mongo.mongoautoconfigurationtests.optionsadded,False,False
836,spring-boot,org.springframework.boot.autoconfigure.mobile.devicedelegatingviewresolverautoconfigurationtests.overridenormalprefix,False,False
838,spring-boot,org.springframework.boot.autoconfigure.mobile.devicedelegatingviewresolverautoconfigurationtests.overridetabletprefix,False,False
839,spring-boot,org.springframework.boot.autoconfigure.mobile.devicedelegatingviewresolverautoconfigurationtests.overridenormalsuffix,False,False
873,spring-boot,org.springframework.boot.autoconfigure.elasticsearch.elasticsearchdataautoconfigurationtests.templateexists,False,False
874,spring-boot,org.springframework.boot.autoconfigure.logging.autoconfigurationreportlogginginitializertests.logsdebugoncontextrefresh,False,False
884,spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.commonsdbcpdatasourcepoolmetadatatests.getvalidationquery,False,False
885,spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.datasourcepoolmetadataproviderstests.createwithproviders,False,False
893,spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceinitializertests.testdatasourceinitializedwithexplicitsqlscriptencoding,False,False
900,spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.commonsdbcpisfallback,False,False
921,spring-boot,org.springframework.boot.autoconfigure.dao.persistenceexceptiontranslationautoconfigurationtests.persistofnullthrowsinvaliddataaccessapiusageexceptionwithexceptiontranslation,False,False
936,spring-boot,org.springframework.boot.autoconfigure.data.rest.repositoryrestmvcautoconfigurationtests.testdefaultrepositoryconfiguration,False,False
937,spring-boot,org.springframework.boot.autoconfigure.data.rest.repositoryrestmvcautoconfigurationtests.testwithcustombaseuri,False,False
941,spring-boot,org.springframework.boot.autoconfigure.data.jpa.jparepositoriesautoconfigurationtests.testoverriderepositoryconfiguration,False,False
947,spring-boot,org.springframework.boot.autoconfigure.data.mongo.mongorepositoriesautoconfigurationtests.testdefaultrepositoryconfiguration,False,False
953,spring-boot,org.springframework.boot.autoconfigure.data.elasticsearch.elasticsearchrepositoriesautoconfigurationtests.doesnottriggerdefaultrepositorydetectionifcustomized,False,False
978,spring-boot,org.springframework.boot.cli.sampleintegrationtests.txsample,True,True
985,spring-boot,org.springframework.boot.cli.reprointegrationtests.grabantbuilder,True,True
988,spring-boot,org.springframework.boot.cli.reprointegrationtests.datajpadependencies,True,True
997,spring-boot,org.springframework.boot.cli.util.resourceutilstests.implicitclasspathresourcewithslash,False,False
1003,spring-boot,org.springframework.boot.cli.util.resourceutilstests.recursivefilesbypatternwithprefix,False,False
1021,spring-boot,org.springframework.boot.cli.compiler.dependencycustomizertests.allmissingclasseswithallclassesmissingperformsadd,False,False
1026,spring-boot,org.springframework.boot.cli.compiler.resolvedependencycoordinatestransformationtests.transformationofannotationonstarimport,False,False
1034,spring-boot,org.springframework.boot.cli.compiler.resolvedependencycoordinatestransformationtests.transformationofannotationonmethod,False,False
1059,spring-boot,org.springframework.boot.cli.command.shell.escapeawarewhitespaceargumentdelimitertests.escapedquotes,False,False
1060,spring-boot,org.springframework.boot.cli.command.shell.escapeawarewhitespaceargumentdelimitertests.escapes,False,False
1061,spring-boot,org.springframework.boot.cli.command.commandrunnerintegrationtests.debugaddsautoconfigreport,True,False
1077,spring-boot,org.springframework.boot.cli.command.optionparsingcommandtests.optionhelp,False,False
1088,spring-boot,org.springframework.boot.cli.command.jar.resourcematchertests.excludedwins,False,False
1142,spring-boot,org.springframework.boot.actuate.endpoint.mvc.healthmvcendpointtests.securenotcached,False,False
1163,spring-boot,org.springframework.boot.actuate.autoconfigure.endpointmbeanexportautoconfigurationtests.testendpointmbeanexporterisnotinstalled,False,False
1164,spring-boot,org.springframework.boot.actuate.autoconfigure.endpointmbeanexportautoconfigurationtests.testendpointmbeanexporterwithproperties,False,False
1174,spring-boot,org.springframework.boot.actuate.autoconfigure.metricrepositoryautoconfigurationtests.createservices,False,False
1175,spring-boot,org.springframework.boot.actuate.autoconfigure.metricrepositoryautoconfigurationtests.provideadditionalwriter,False,False
1178,spring-boot,org.springframework.boot.actuate.autoconfigure.metricrepositoryautoconfigurationtests.richgaugepublicmetrics,False,False
1192,spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingkeyignored,False,False
1196,spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingspring,False,False
1212,spring-boot,org.springframework.boot.actuate.autoconfigure.managementserverpropertiesautoconfigurationtests.defaultmanagementserverproperties,False,False
1226,spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testspringauthenticationproviderasdefaultconfiguration,False,False
1241,spring-boot,org.springframework.boot.actuate.autoconfigure.endpointautoconfigurationtests.autoconfigurationauditendpoints,False,False
1252,spring-boot,org.springframework.boot.actuate.autoconfigure.endpointwebmvcautoconfigurationtests.portpropertiesondifferentport,False,False
1256,spring-boot,org.springframework.boot.actuate.autoconfigure.datasourcemetricsautoconfigurationtests.multipledatasourceswithprimary,False,False
1293,spring-boot,org.springframework.boot.actuate.metrics.writer.codahalemetricwritertests.setpredfinedtimer,False,False
1309,spring-boot,org.springframework.boot.actuate.health.redishealthindicatortests.indicatorexists,False,False
1319,spring-boot,org.springframework.boot.actuate.health.orderedhealthaggregatortests.customorder,False,False
1321,spring-boot,org.springframework.boot.actuate.health.orderedhealthaggregatortests.customorderwithcustomstatus,False,False
1322,spring-boot,org.springframework.boot.actuate.health.diskspacehealthindicatortests.diskspaceisup,False,False
1335,spring-boot,org.springframework.boot.actuate.health.healthtests.withdetails,False,False
1342,spring-boot,org.springframework.boot.actuate.health.healthtests.outofservice,False,False
1350,spring-boot,org.springframework.boot.actuate.audit.inmemoryauditeventrepositorytests.testaddtocapacity,False,False
1351,spring-boot,org.springframework.boot.actuate.audit.auditeventtests.testnowevent,False,False
1352,spring-boot,org.springframework.boot.actuate.audit.auditeventtests.testconvertstringstodata,False,False
1354,spring-boot,org.springframework.boot.jta.atomikos.atomikosconnectionfactorybeantests.beanmethods,False,False
1374,spring-boot,org.springframework.boot.springapplicationtests.sourcesmustnotbeempty,False,False
1381,spring-boot,org.springframework.boot.springapplicationtests.specificapplicationcontextinitializer,False,False
1389,spring-boot,org.springframework.boot.springapplicationtests.commandlinepropertysource,False,False
1390,spring-boot,org.springframework.boot.springapplicationtests.commandlinepropertysourceenhancesenvironment,False,False
1417,spring-boot,org.springframework.boot.beandefinitionloadertests.loadpackage,False,False
1454,spring-boot,org.springframework.boot.context.config.delegatingapplicationcontextinitializertests.orderedinitialize,False,False
1465,spring-boot,org.springframework.boot.context.config.randomvaluepropertysourcetests.longvalue,False,False
1479,spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.systempropertywins,False,False
1487,spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.yamlprofiles,False,False
1500,spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.propertysourceannotationmultiplelocations,False,False
1516,spring-boot,org.springframework.boot.context.embedded.tomcat.tomcatembeddedservletcontainerfactorytests.sessiontimeoutinmins,False,False
1519,spring-boot,org.springframework.boot.context.embedded.tomcat.tomcatembeddedservletcontainerfactorytests.setnulltomcatcontextcustomizersthrows,False,False
1534,spring-boot,org.springframework.boot.context.embedded.servletregistrationbeantests.setservletmustnotbenull,False,False
1535,spring-boot,org.springframework.boot.context.embedded.servletregistrationbeantests.createservletmustnotbenull,False,False
1538,spring-boot,org.springframework.boot.context.embedded.servletregistrationbeantests.addmappingmustnotbenull,False,False
1571,spring-boot,org.springframework.boot.context.embedded.filterregistrationbeantests.startupwithspecifiedvalues,False,False
1574,spring-boot,org.springframework.boot.context.embedded.filterregistrationbeantests.disable,False,False
1579,spring-boot,org.springframework.boot.context.embedded.filterregistrationbeantests.addservletregistrationbeanmustnotbenull,False,False
1586,spring-boot,org.springframework.boot.context.embedded.filterregistrationbeantests.withspecificdispatchertypes,False,False
1612,spring-boot,org.springframework.boot.context.embedded.jetty.jettyembeddedservletcontainerfactorytests.jettycustomizations,False,False
1621,spring-boot,org.springframework.boot.context.properties.configurationpropertiesbindingpostprocessortests.testinitializersseeboundproperties,False,False
1642,spring-boot,org.springframework.boot.builder.springapplicationbuildertests.contextwithclassloader,False,False
1655,spring-boot,org.springframework.boot.test.testresttemplatetests.options,False,False
1670,spring-boot,org.springframework.boot.bind.propertiesconfigurationfactorytests.testunknownpropertycausesloadfailure,False,False
1672,spring-boot,org.springframework.boot.bind.propertiesconfigurationfactorytests.testvalidationerrorcanbesuppressed,False,False
1679,spring-boot,org.springframework.boot.bind.propertysourcespropertyvaluestests.testoverriddenvalue,False,False
1706,spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbindstringwithprefix,False,False
1711,spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbindunderscoretocamelcase,False,False
1714,spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbindnumber,False,False
1725,spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbindnestedreadonlylistindexed,False,False
1733,spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbinddoublenestedmap,False,False
1738,spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbinderrornotwritable,False,False
1754,spring-boot,org.springframework.boot.bind.relaxednamestests.fromperiods,False,False
1757,spring-boot,org.springframework.boot.json.simplejsonparsertests.testsimplemap,False,False
1759,spring-boot,org.springframework.boot.json.simplejsonparsertests.testemptymap,False,False
1760,spring-boot,org.springframework.boot.json.simplejsonparsertests.testsimplelist,False,False
1776,spring-boot,org.springframework.boot.logging.logback.logbackloggingsystemtests.withfile,False,False
1785,spring-boot,org.springframework.boot.logging.logback.colorconvertertests.yellow,False,False
1803,spring-boot,org.springframework.boot.logging.loggingapplicationlistenertests.addlogpathproperty,False,False
1814,spring-boot,org.springframework.boot.logging.log4j.log4jloggingsystemtests.testnondefaultconfiglocation,False,False
1830,elastic-job-lite,io.elasticjob.lite.event.rdb.jobeventrdbstoragetest.assertupdatejobexecutioneventwhensuccess,False,False
1839,elastic-job-lite,io.elasticjob.lite.event.rdb.jobeventrdbsearchtest.assertfindjobexecutioneventswitherrorsort,False,False
1843,elastic-job-lite,io.elasticjob.lite.event.rdb.jobeventrdbsearchtest.assertfindjobstatustraceeventswithpagesizeandnumber,False,False
1894,elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertaddtaskrunningstatistics,False,False
1895,elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertaddjobrunningstatistics,False,False
1903,elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindtaskrunningstatisticswhentableisempty,False,False
1908,elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindjobrunningstatisticswithdifferentfromdate,False,False
1924,elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforserverslessthanshardingcountaliquantfor8shardingcountand3servers,False,False
1927,elastic-job-lite,io.elasticjob.lite.api.strategy.impl.rotateserverbynamejobshardingstrategytest.assertsharding2,False,False
1933,elastic-job-lite,io.elasticjob.lite.api.strategy.jobshardingstrategyfactorytest.assertgetstrategysuccess,False,False
1947,elastic-job-lite,io.elasticjob.lite.executor.type.simplejobexecutortest.assertexecutewhenrunoncesuccessforsingleshardingitems,False,False
1948,elastic-job-lite,io.elasticjob.lite.executor.type.simplejobexecutortest.assertexecutewhenrunoncesuccessformultipleshardingitems,False,False
1950,elastic-job-lite,io.elasticjob.lite.executor.type.simplejobexecutortest.assertexecutewhenrunoncewithmisfireisnotemptybutisnoteligibleforjobrunning,False,False
1963,elastic-job-lite,io.elasticjob.lite.executor.jobexecutorfactorytest.assertgetjobexecutorforsimplejob,False,False
1973,elastic-job-lite,io.elasticjob.lite.executor.handler.jobpropertiestest.assertjson,False,False
1986,elastic-job-lite,io.elasticjob.lite.util.config.shardingitemparameterstest.assertgetmapwhenisempty,False,False
1988,elastic-job-lite,io.elasticjob.lite.util.config.shardingitemstest.assertttoitemlistwhennull,False,False
1991,elastic-job-lite,io.elasticjob.lite.util.config.shardingitemstest.asserttoitemlistforduplicated,False,False
2004,elastic-job-lite,io.elasticjob.lite.config.jobcoreconfigurationtest.assertbuildwhenoptionalparametersisnull,False,False
2011,elastic-job-lite,io.elasticjob.lite.internal.sharding.shardingservicetest.assertshardingwithoutavailablejobinstances,False,False
2023,elastic-job-lite,io.elasticjob.lite.internal.sharding.shardinglistenermanagertest.assertstart,False,False
2033,elastic-job-lite,io.elasticjob.lite.internal.sharding.executionservicetest.assertregisterjobbeginwithoutmonitorexecution,False,False
2054,elastic-job-lite,io.elasticjob.lite.internal.sharding.monitorexecutionlistenermanagertest.assertmonitorexecutionsettingschangedjoblistenerwhenisnotfailoverpath,False,False
2055,elastic-job-lite,io.elasticjob.lite.internal.sharding.monitorexecutionlistenermanagertest.assertmonitorexecutionsettingschangedjoblistenerwhenisfailoverpathbutnotupdate,False,False
2068,elastic-job-lite,io.elasticjob.lite.internal.instance.instanceservicetest.assertremoveinstance,False,False
2070,elastic-job-lite,io.elasticjob.lite.internal.instance.instanceservicetest.assertgetavailablejobinstances,False,False
2073,elastic-job-lite,io.elasticjob.lite.internal.instance.shutdownlistenermanagertest.assertisshutdownalready,False,False
2086,elastic-job-lite,io.elasticjob.lite.internal.instance.triggerlistenermanagertest.assertnottriggerwhenisnottriggeroperation,False,False
2088,elastic-job-lite,io.elasticjob.lite.internal.instance.triggerlistenermanagertest.assertnottriggerwhenisnotupdate,False,False
2090,elastic-job-lite,io.elasticjob.lite.internal.instance.triggerlistenermanagertest.asserttriggerwhenjobisrunning,False,False
2106,elastic-job-lite,io.elasticjob.lite.internal.storage.jobnodestoragetest.assertexecuteintransactionfailure,False,False
2119,elastic-job-lite,io.elasticjob.lite.internal.schedule.schedulerfacadetest.assertshutdowninstanceifleaderandreconcileserviceisrunning,False,False
2143,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobschedulecontrollertest.assertispausedfailure,False,False
2146,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobschedulecontrollertest.assertispausejobifshutdown,False,False
2149,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobschedulecontrollertest.assertpausejobsuccess,False,False
2157,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobschedulecontrollertest.assertshutdownfailure,False,False
2168,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobregistrytest.assertgetcurrentshardingtotalcountifnull,False,False
2170,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobregistrytest.assertshutdown,False,False
2172,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobregistrytest.assertisshutdownforjobinstancenull,False,False
2173,elastic-job-lite,io.elasticjob.lite.internal.schedule.jobregistrytest.assertisnotshutdown,False,False
2180,elastic-job-lite,io.elasticjob.lite.internal.config.litejobconfigurationgsonfactorytest.assertfromjsonfordataflowjob,False,False
2192,elastic-job-lite,io.elasticjob.lite.internal.config.configurationservicetest.assertpersistnewjobconfiguration,False,False
2202,elastic-job-lite,io.elasticjob.lite.internal.guarantee.guaranteeservicetest.assertclearallstartedinfo,False,False
2221,elastic-job-lite,io.elasticjob.lite.internal.failover.failoverlistenermanagertest.assertstart,False,False
2233,elastic-job-lite,io.elasticjob.lite.internal.failover.failoverservicetest.assertsetcrashedfailoverflagwhenitemisassigned,False,False
2238,elastic-job-lite,io.elasticjob.lite.internal.failover.failoverservicetest.assertfailoverleaderexecutioncallbackifnotnecessary,False,False
2242,elastic-job-lite,io.elasticjob.lite.internal.failover.failoverservicetest.assertgetlocalfailoveritemsifshutdown,False,False
2271,elastic-job-lite,io.elasticjob.lite.internal.election.leaderservicetest.assertisleaderuntilblockwhenhasleader,False,False
2295,elastic-job-lite,io.elasticjob.lite.lifecycle.api.jobapifactorytest.assertcreateserverstatisticsapi,False,False
2298,elastic-job-lite,io.elasticjob.lite.lifecycle.internal.reg.registrycenterfactorytest.assertcreatecoordinatorregistrycenterwithdigest,False,False
2305,elastic-job-lite,io.elasticjob.lite.lifecycle.internal.statistics.jobstatisticsapiimpltest.assertgetcrashedjobbriefinfo,False,False
2316,elastic-job-lite,io.elasticjob.lite.lifecycle.internal.settings.jobsettingsapiimpltest.assertupdatejobsettingsifcronisempty,False,False
2332,elastic-job-lite,io.elasticjob.lite.lifecycle.internal.operate.shardingoperateapiimpltest.assertdisablesharding,False,False
2338,elastic-job-lite,io.elasticjob.lite.reg.zookeeper.zookeeperregistrycenterquerywithoutcachetest.assertisexisted,False,False
2345,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testmoduleinfo,False,False
2359,incubator-dubbo,org.apache.dubbo.config.spring.schema.dubbonamespacehandlertest.testdelayfixedtime,False,False
2362,incubator-dubbo,org.apache.dubbo.config.spring.schema.dubbonamespacehandlertest.testmultimonitor,False,False
2369,incubator-dubbo,org.apache.dubbo.serialization.serializationtest.testobjectoutput,False,False
2371,incubator-dubbo,org.apache.dubbo.serialization.serializationtest.testwriteutf,False,False
2387,incubator-dubbo,org.apache.dubbo.config.methodconfigtest.testreliable,False,False
2389,incubator-dubbo,org.apache.dubbo.config.methodconfigtest.testexecutes,False,False
2404,incubator-dubbo,org.apache.dubbo.config.methodconfigtest.testonreturn,False,False
2414,incubator-dubbo,org.apache.dubbo.config.methodconfigtest.testonthrow,False,False
2422,incubator-dubbo,org.apache.dubbo.config.methodconfigtest.testoninvoke,False,False
2425,incubator-dubbo,org.apache.dubbo.config.methodconfigtest.testoninvokemethod,False,False
2441,incubator-dubbo,org.apache.dubbo.config.moduleconfigtest.testversion,False,False
2471,incubator-dubbo,org.apache.dubbo.config.consumerconfigtest.testtimeout,False,False
2491,incubator-dubbo,org.apache.dubbo.config.argumentconfigtest.testcallback,False,False
2492,incubator-dubbo,org.apache.dubbo.config.argumentconfigtest.testarguments,False,False
2494,incubator-dubbo,org.apache.dubbo.config.argumentconfigtest.testarguments,False,False
2501,incubator-dubbo,org.apache.dubbo.config.registryconfigtest.testaddress,False,False
2539,incubator-dubbo,org.apache.dubbo.config.registryconfigtest.testsession,False,False
2543,incubator-dubbo,org.apache.dubbo.config.registryconfigtest.testdynamic,False,False
2544,incubator-dubbo,org.apache.dubbo.config.registryconfigtest.testregister,False,False
2573,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testprotocol,False,False
2574,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testprotocol,False,False
2580,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testhost,False,False
2589,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testpath,False,False
2592,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testcontextpath,False,False
2610,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testaccepts,False,False
2616,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testpayload,False,False
2624,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testserver,False,False
2630,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testclient,False,False
2631,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testclient,False,False
2637,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testdispatcher,False,False
2660,incubator-dubbo,org.apache.dubbo.config.protocolconfigtest.testport,False,False
2671,incubator-dubbo,org.apache.dubbo.config.protocolconfigtest.testthreads,False,False
2688,incubator-dubbo,org.apache.dubbo.config.protocolconfigtest.testregister,False,False
2690,incubator-dubbo,org.apache.dubbo.config.protocolconfigtest.testregister,False,False
2696,incubator-dubbo,org.apache.dubbo.config.protocolconfigtest.testdefault,False,False
2708,incubator-dubbo,org.apache.dubbo.config.protocolconfigtest.testextension,False,False
2717,incubator-dubbo,org.apache.dubbo.config.applicationconfigtest.testversion,False,False
2720,incubator-dubbo,org.apache.dubbo.config.applicationconfigtest.testowner,False,False
2721,incubator-dubbo,org.apache.dubbo.config.applicationconfigtest.testowner,False,False
2768,incubator-dubbo,org.apache.dubbo.config.applicationconfigtest.testqosacceptforeignip,False,False
2782,incubator-dubbo,org.apache.dubbo.config.serviceconfigtest.testgeneric1,False,False
2789,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendparameters2,False,False
2806,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.appendannotation,False,False
2808,incubator-dubbo,org.apache.dubbo.config.monitorconfigtest.testprotocol,False,False
2816,incubator-dubbo,org.apache.dubbo.config.abstractreferenceconfigtest.testcheck,False,False
2851,incubator-dubbo,org.apache.dubbo.config.abstractserviceconfigtest.testtoken,False,False
2861,incubator-dubbo,org.apache.dubbo.config.abstractserviceconfigtest.testserialization,False,False
2871,incubator-dubbo,org.apache.dubbo.config.providerconfigtest.testexchanger,False,False
2893,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock2,False,False
2917,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testondisconnect,False,False
2923,incubator-dubbo,org.apache.dubbo.common.extension.extensionloadertest.test_getdefaultextension_null,False,False
